speed22, distance22
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
1709, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
172, 86.39999999999999
172, 86.39999999999999
172, 86.39999999999999
107, 8.4
107, 8.4
107, 8.4
122, 26.4
122, 26.4
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
112, 14.4
112, 14.4
112, 14.4
93, 0
93, 0
93, 0
84, 0
84, 0
84, 0
113, 15.6
113, 15.6
113, 15.6
91, 0
91, 0
91, 0
91, 0
91, 0
91, 0
126, 31.2
86, 0
86, 0
86, 0
86, 0
86, 0
122, 26.4
122, 26.4
122, 26.4
109, 10.8
107, 8.4
107, 8.4
107, 8.4
94, 0
94, 0
94, 0
101, 1.2
101, 1.2
113, 15.6
113, 15.6
86, 0
86, 0
86, 0
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
164, 76.8
164, 76.8
164, 76.8
118, 21.6
118, 21.6
118, 21.6
118, 21.6
143, 51.6
143, 51.6
143, 51.6
175, 90.0
175, 90.0
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
107, 8.4
107, 8.4
107, 8.4
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
1849, 300
1849, 300
1849, 300
1849, 300
1849, 300
1849, 300
1849, 300
1849, 300
1849, 300
170, 84.0
170, 84.0
170, 84.0
175, 90.0
175, 90.0
175, 90.0
175, 90.0
175, 90.0
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
179, 94.8
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
114, 16.8
114, 16.8
114, 16.8
109, 10.8
109, 10.8
109, 10.8
107, 8.4
107, 8.4
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
2550, 300
2550, 300
2550, 300
2550, 300
1555, 300
1555, 300
1555, 300
1555, 300
1555, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
135, 42.0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
2550, 300
121, 25.2
121, 25.2
121, 25.2
130, 36.0
130, 36.0
94, 0
94, 0
93, 0
93, 0
93, 0
86, 0
86, 0
86, 0
86, 0
86, 0
86, 0
86, 0
86, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
86, 0
86, 0
86, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
82, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
82, 0
82, 0
82, 0
82, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
78, 0
74, 0
74, 0
74, 0
77, 0
77, 0
77, 0
77, 0
86, 0
86, 0
118, 21.6
118, 21.6
118, 21.6
118, 21.6
126, 31.2
126, 31.2
126, 31.2
126, 31.2
120, 24.0
120, 24.0
107, 8.4
107, 8.4
114, 16.8
114, 16.8
114, 16.8
112, 14.4
112, 14.4
112, 14.4
109, 10.8
109, 10.8
109, 10.8
109, 10.8
112, 14.4
109, 10.8
109, 10.8
112, 14.4
112, 14.4
112, 14.4
109, 10.8
109, 10.8
109, 10.8
112, 14.4
112, 14.4
112, 14.4
113, 15.6
113, 15.6
113, 15.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
164, 76.8
164, 76.8
164, 76.8
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
179, 94.8
179, 94.8
179, 94.8
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
183, 99.60000000000001
183, 99.60000000000001
183, 99.60000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
179, 94.8
179, 94.8
179, 94.8
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
179, 94.8
179, 94.8
175, 90.0
175, 90.0
175, 90.0
181, 97.20000000000001
181, 97.20000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
183, 99.60000000000001
183, 99.60000000000001
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
185, 102.0
185, 102.0
185, 102.0
185, 102.0
184, 100.8
184, 100.8
184, 100.8
184, 100.8
184, 100.8
184, 100.8
184, 100.8
183, 99.60000000000001
183, 99.60000000000001
183, 99.60000000000001
183, 99.60000000000001
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
189, 106.8
190, 108.0
197, 116.4
197, 116.4
197, 116.4
199, 118.8
199, 118.8
199, 118.8
195, 114.0
195, 114.0
195, 114.0
190, 108.0
190, 108.0
190, 108.0
197, 116.4
197, 116.4
197, 116.4
197, 116.4
197, 116.4
203, 123.6
203, 123.6
203, 123.6
199, 118.8
199, 118.8
199, 118.8
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
197, 116.4
197, 116.4
197, 116.4
197, 116.4
199, 118.8
199, 118.8
203, 123.6
203, 123.6
203, 123.6
203, 123.6
211, 133.2
211, 133.2
217, 140.4
217, 140.4
217, 140.4
217, 140.4
221, 145.2
221, 145.2
219, 142.8
219, 142.8
219, 142.8
219, 142.8
219, 142.8
259, 190.8
259, 190.8
259, 190.8
259, 190.8
259, 190.8
259, 190.8
257, 188.4
257, 188.4
257, 188.4
257, 188.4
257, 188.4
257, 188.4
251, 181.2
251, 181.2
247, 176.4
247, 176.4
247, 176.4
243, 171.6
243, 171.6
243, 171.6
236, 163.2
236, 163.2
236, 163.2
236, 163.2
236, 163.2
247, 176.4
247, 176.4
247, 176.4
247, 176.4
326, 271.2
326, 271.2
328, 273.6
328, 273.6
328, 273.6
345, 294.0
345, 294.0
345, 294.0
353, 300
353, 300
353, 300
353, 300
330, 276.0
330, 276.0
220, 144.0
220, 144.0
217, 140.4
217, 140.4
205, 126.0
205, 126.0
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
198, 117.6
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
229, 154.8
229, 154.8
229, 154.8
204, 124.8
204, 124.8
204, 124.8
247, 176.4
247, 176.4
247, 176.4
213, 135.6
213, 135.6
213, 135.6
326, 271.2
326, 271.2
326, 271.2
289, 226.8
281, 217.2
281, 217.2
281, 217.2
322, 266.4
322, 266.4
286, 223.2
286, 223.2
286, 223.2
321, 265.2
321, 265.2
321, 265.2
267, 200.4
267, 200.4
251, 181.2
251, 181.2
251, 181.2
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
239, 166.8
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
191, 109.2
174, 88.80000000000001
174, 88.80000000000001
181, 97.20000000000001
181, 97.20000000000001
181, 97.20000000000001
179, 94.8
179, 94.8
179, 94.8
175, 90.0
170, 84.0
170, 84.0
164, 76.8
164, 76.8
162, 74.4
162, 74.4
162, 74.4
157, 68.4
157, 68.4
158, 69.6
158, 69.6
158, 69.6
149, 58.8
149, 58.8
149, 58.8
149, 58.8
149, 58.8
149, 58.8
149, 58.8
154, 64.8
154, 64.8
154, 64.8
149, 58.8
149, 58.8
149, 58.8
149, 58.8
147, 56.40000000000001
147, 56.40000000000001
145, 54.0
145, 54.0
145, 54.0
143, 51.6
143, 51.6
143, 51.6
143, 51.6
143, 51.6
138, 45.6
138, 45.6
139, 46.8
139, 46.8
139, 46.8
135, 42.0
135, 42.0
135, 42.0
135, 42.0
130, 36.0
130, 36.0
130, 36.0
137, 44.4
137, 44.4
137, 44.4
137, 44.4
137, 44.4
137, 44.4
130, 36.0
130, 36.0
130, 36.0
130, 36.0
130, 36.0
130, 36.0
128, 33.6
128, 33.6
128, 33.6
128, 33.6
128, 33.6
128, 33.6
128, 33.6
128, 33.6
128, 33.6
126, 31.2
126, 31.2
130, 36.0
130, 36.0
130, 36.0
126, 31.2
126, 31.2
126, 31.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
121, 25.2
126, 31.2
126, 31.2
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
122, 26.4
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
120, 24.0
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
118, 21.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
113, 15.6
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
110, 12.0
110, 12.0
110, 12.0
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
107, 8.4
107, 8.4
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
113, 15.6
113, 15.6
113, 15.6
107, 8.4
107, 8.4
107, 8.4
112, 14.4
112, 14.4
112, 14.4
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
106, 7.199999999999999
106, 7.199999999999999
109, 10.8
109, 10.8
109, 10.8
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
93, 0
93, 0
93, 0
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
107, 8.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
112, 14.4
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
95, 0
95, 0
95, 0
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
99, 0
99, 0
99, 0
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
103, 3.6
99, 0
99, 0
99, 0
99, 0
99, 0
101, 1.2
101, 1.2
101, 1.2
107, 8.4
107, 8.4
107, 8.4
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
109, 10.8
122, 26.4
122, 26.4
126, 31.2
126, 31.2
126, 31.2
135, 42.0
135, 42.0
137, 44.4
137, 44.4
137, 44.4
139, 46.8
139, 46.8
139, 46.8
149, 58.8
149, 58.8
149, 58.8
143, 51.6
143, 51.6
143, 51.6
143, 51.6
145, 54.0
145, 54.0
143, 51.6
143, 51.6
158, 69.6
158, 69.6
149, 58.8
149, 58.8
149, 58.8
158, 69.6
158, 69.6
158, 69.6
162, 74.4
162, 74.4
162, 74.4
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
170, 84.0
170, 84.0
170, 84.0
170, 84.0
170, 84.0
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
164, 76.8
164, 76.8
164, 76.8
170, 84.0
170, 84.0
170, 84.0
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
166, 79.20000000000001
170, 84.0
170, 84.0
170, 84.0
173, 87.6
173, 87.6
173, 87.6
175, 90.0
175, 90.0
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
174, 88.80000000000001
183, 99.60000000000001
183, 99.60000000000001
183, 99.60000000000001
179, 94.8
179, 94.8
179, 94.8
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
185, 102.0
191, 109.2
191, 109.2
195, 114.0
195, 114.0
197, 116.4
197, 116.4
197, 116.4
190, 108.0
190, 108.0
190, 108.0
199, 118.8
199, 118.8
199, 118.8
199, 118.8
199, 118.8
199, 118.8
203, 123.6
